Run,Age,Assay Type,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,Cell_Line,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sex,SRA Study,tissue,data_figure,treatment
SRR10286692,not applicable,AMPLICON,249,44391957,ATCC,PRJNA565979,SAMN13034944,Human,21857813,U2OS,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX6999535,Illumina MiSeq,not applicable,FigED10_d_U2OS_HEK3_1TG_PE3_rep1_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_d_U2OS_HEK3_1TG_PE3_rep1_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_d_U2OS_HEK3_1TG_PE3_rep1_L001_R1_001.fastq.gz,
SRR10286694,not applicable,AMPLICON,248,29317446,ATCC,PRJNA565979,SAMN13034942,Human,15262966,U2OS,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX6999533,Illumina MiSeq,not applicable,FigED10_d_U2OS_HEK3_1TG_HDR_rep2_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_d_U2OS_HEK3_1TG_HDR_rep2_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_d_U2OS_HEK3_1TG_HDR_rep2_L001_R1_001.fastq.gz,
SRR10286696,not applicable,AMPLICON,249,15613937,ATCC,PRJNA565979,SAMN13034940,Human,8466183,U2OS,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX6999531,Illumina MiSeq,not applicable,FigED10_d_U2OS_HEK3_1CTTins_PE3_rep3_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_d_U2OS_HEK3_1CTTins_PE3_rep3_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_d_U2OS_HEK3_1CTTins_PE3_rep3_L001_R1_001.fastq.gz,
SRR10286698,not applicable,AMPLICON,188,12134959,ATCC,PRJNA565979,SAMN13034795,Human,6849372,U2OS,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX6999529,Illumina MiSeq,not applicable,FigED10_a_U2OS_FANCF_5GT_PE3_rep2_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_a_U2OS_FANCF_5GT_PE3_rep2_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_a_U2OS_FANCF_5GT_PE3_rep2_L001_R1_001.fastq.gz,
SRR10286699,not applicable,AMPLICON,249,18009298,ATCC,PRJNA565979,SAMN13034938,Human,9752590,U2OS,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX6999528,Illumina MiSeq,not applicable,FigED10_d_U2OS_HEK3_1CTTins_PE3_rep1_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_d_U2OS_HEK3_1CTTins_PE3_rep1_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_d_U2OS_HEK3_1CTTins_PE3_rep1_L001_R1_001.fastq.gz,
SRR10286700,not applicable,AMPLICON,247,12028803,ATCC,PRJNA565979,SAMN13034937,Human,6676455,U2OS,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX6999527,Illumina MiSeq,not applicable,FigED10_d_U2OS_HEK3_1CTTins_HDR_rep3_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_d_U2OS_HEK3_1CTTins_HDR_rep3_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_d_U2OS_HEK3_1CTTins_HDR_rep3_L001_R1_001.fastq.gz,
SRR10286702,not applicable,AMPLICON,248,12623613,ATCC,PRJNA565979,SAMN13034935,Human,6976592,U2OS,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999525,Illumina MiSeq,not applicable,FigED10_d_U2OS_HEK3_1CTTins_HDR_rep1_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_d_U2OS_HEK3_1CTTins_HDR_rep1_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_d_U2OS_HEK3_1CTTins_HDR_rep1_L001_R1_001.fastq.gz,
SRR10286704,not applicable,AMPLICON,248,17240112,ATCC,PRJNA565979,SAMN13034933,Human,9122661,U2OS,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999523,Illumina MiSeq,not applicable,FigED10_d_U2OS_HBB_NT_rep2_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_d_U2OS_HBB_NT_rep2_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_d_U2OS_HBB_NT_rep2_L001_R1_001.fastq.gz,
SRR10286705,not applicable,AMPLICON,248,19062563,ATCC,PRJNA565979,SAMN13034932,Human,10054869,U2OS,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999522,Illumina MiSeq,not applicable,FigED10_d_U2OS_HBB_NT_rep1_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_d_U2OS_HBB_NT_rep1_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_d_U2OS_HBB_NT_rep1_L001_R1_001.fastq.gz,
SRR10286706,not applicable,AMPLICON,247,15206181,ATCC,PRJNA565979,SAMN13034931,Human,8037738,U2OS,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999521,Illumina MiSeq,not applicable,FigED10_d_U2OS_HBB_4AT_PE3_rep3_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_d_U2OS_HBB_4AT_PE3_rep3_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_d_U2OS_HBB_4AT_PE3_rep3_L001_R1_001.fastq.gz,
SRR10286707,not applicable,AMPLICON,247,15684591,ATCC,PRJNA565979,SAMN13034930,Human,8283712,U2OS,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999520,Illumina MiSeq,not applicable,FigED10_d_U2OS_HBB_4AT_PE3_rep2_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_d_U2OS_HBB_4AT_PE3_rep2_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_d_U2OS_HBB_4AT_PE3_rep2_L001_R1_001.fastq.gz,
SRR10286708,not applicable,AMPLICON,247,16337552,ATCC,PRJNA565979,SAMN13034929,Human,8608304,U2OS,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999519,Illumina MiSeq,not applicable,FigED10_d_U2OS_HBB_4AT_PE3_rep1_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_d_U2OS_HBB_4AT_PE3_rep1_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_d_U2OS_HBB_4AT_PE3_rep1_L001_R1_001.fastq.gz,
SRR10286709,not applicable,AMPLICON,188,11552749,ATCC,PRJNA565979,SAMN13034794,Human,6544542,U2OS,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999518,Illumina MiSeq,not applicable,FigED10_a_U2OS_FANCF_5GT_PE3_rep1_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_a_U2OS_FANCF_5GT_PE3_rep1_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_a_U2OS_FANCF_5GT_PE3_rep1_L001_R1_001.fastq.gz,
SRR10286710,not applicable,AMPLICON,247,13698011,ATCC,PRJNA565979,SAMN13034928,Human,7800044,U2OS,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999517,Illumina MiSeq,not applicable,FigED10_d_U2OS_HBB_4AT_HDR_rep3_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_d_U2OS_HBB_4AT_HDR_rep3_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_d_U2OS_HBB_4AT_HDR_rep3_L001_R1_001.fastq.gz,
SRR10286711,not applicable,AMPLICON,247,13999394,ATCC,PRJNA565979,SAMN13034927,Human,7912141,U2OS,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999516,Illumina MiSeq,not applicable,FigED10_d_U2OS_HBB_4AT_HDR_rep2_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_d_U2OS_HBB_4AT_HDR_rep2_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_d_U2OS_HBB_4AT_HDR_rep2_L001_R1_001.fastq.gz,
SRR10286712,not applicable,AMPLICON,247,14750352,ATCC,PRJNA565979,SAMN13034926,Human,8391104,U2OS,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999515,Illumina MiSeq,not applicable,FigED10_d_U2OS_HBB_4AT_HDR_rep1_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_d_U2OS_HBB_4AT_HDR_rep1_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_d_U2OS_HBB_4AT_HDR_rep1_L001_R1_001.fastq.gz,
SRR10286713,not applicable,AMPLICON,221,14144839,ATCC,PRJNA565979,SAMN13034925,Human,6974485,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999514,Illumina MiSeq,not applicable,FigED10_c_K562_RNF2_NT_rep3_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_c_K562_RNF2_NT_rep3_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_c_K562_RNF2_NT_rep3_L001_R1_001.fastq.gz,
SRR10286714,not applicable,AMPLICON,221,22540864,ATCC,PRJNA565979,SAMN13034924,Human,11114530,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999513,Illumina MiSeq,not applicable,FigED10_c_K562_RNF2_NT_rep2_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_c_K562_RNF2_NT_rep2_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_c_K562_RNF2_NT_rep2_L001_R1_001.fastq.gz,
SRR10286715,not applicable,AMPLICON,222,21726854,ATCC,PRJNA565979,SAMN13034923,Human,10702592,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999512,Illumina MiSeq,not applicable,FigED10_c_K562_RNF2_NT_rep1_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_c_K562_RNF2_NT_rep1_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_c_K562_RNF2_NT_rep1_L001_R1_001.fastq.gz,
SRR10286716,not applicable,AMPLICON,221,14590878,ATCC,PRJNA565979,SAMN13034922,Human,7373188,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999511,Illumina MiSeq,not applicable,FigED10_c_K562_RNF2_1GTAins_PE3_rep3_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_c_K562_RNF2_1GTAins_PE3_rep3_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_c_K562_RNF2_1GTAins_PE3_rep3_L001_R1_001.fastq.gz,
SRR10286717,not applicable,AMPLICON,220,13964997,ATCC,PRJNA565979,SAMN13034921,Human,7042794,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999510,Illumina MiSeq,not applicable,FigED10_c_K562_RNF2_1GTAins_PE3_rep2_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_c_K562_RNF2_1GTAins_PE3_rep2_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_c_K562_RNF2_1GTAins_PE3_rep2_L001_R1_001.fastq.gz,
SRR10286718,not applicable,AMPLICON,221,23746002,ATCC,PRJNA565979,SAMN13034920,Human,11870987,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999509,Illumina MiSeq,not applicable,FigED10_c_K562_RNF2_1GTAins_PE3_rep1_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_c_K562_RNF2_1GTAins_PE3_rep1_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_c_K562_RNF2_1GTAins_PE3_rep1_L001_R1_001.fastq.gz,
SRR10286719,not applicable,AMPLICON,220,21278187,ATCC,PRJNA565979,SAMN13034919,Human,11589680,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999508,Illumina MiSeq,not applicable,FigED10_c_K562_RNF2_1GTAins_HDR_rep3_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_c_K562_RNF2_1GTAins_HDR_rep3_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_c_K562_RNF2_1GTAins_HDR_rep3_L001_R1_001.fastq.gz,
SRR10286720,not applicable,AMPLICON,249,7513837,ATCC,PRJNA565979,SAMN13034793,Human,4484249,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999507,Illumina MiSeq,not applicable,FigED10_a_K562_HEK3_2GC_PE3_rep3_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_a_K562_HEK3_2GC_PE3_rep3_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_a_K562_HEK3_2GC_PE3_rep3_L001_R1_001.fastq.gz,
SRR10286721,not applicable,AMPLICON,219,19295007,ATCC,PRJNA565979,SAMN13034918,Human,10464118,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999506,Illumina MiSeq,not applicable,FigED10_c_K562_RNF2_1GTAins_HDR_rep2_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_c_K562_RNF2_1GTAins_HDR_rep2_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_c_K562_RNF2_1GTAins_HDR_rep2_L001_R1_001.fastq.gz,
SRR10286722,not applicable,AMPLICON,219,16075628,ATCC,PRJNA565979,SAMN13034917,Human,8770523,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999505,Illumina MiSeq,not applicable,FigED10_c_K562_RNF2_1GTAins_HDR_rep1_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_c_K562_RNF2_1GTAins_HDR_rep1_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_c_K562_RNF2_1GTAins_HDR_rep1_L001_R1_001.fastq.gz,
SRR10286723,not applicable,AMPLICON,222,26707657,ATCC,PRJNA565979,SAMN13034916,Human,13470829,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999504,Illumina MiSeq,not applicable,FigED10_c_K562_RNF2_1CG_PE3_rep3_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_c_K562_RNF2_1CG_PE3_rep3_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_c_K562_RNF2_1CG_PE3_rep3_L001_R1_001.fastq.gz,
SRR10286724,not applicable,AMPLICON,221,25037740,ATCC,PRJNA565979,SAMN13034915,Human,12384485,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999503,Illumina MiSeq,not applicable,FigED10_c_K562_RNF2_1CG_PE3_rep2_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_c_K562_RNF2_1CG_PE3_rep2_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_c_K562_RNF2_1CG_PE3_rep2_L001_R1_001.fastq.gz,
SRR10286725,not applicable,AMPLICON,221,29139936,ATCC,PRJNA565979,SAMN13034914,Human,14344338,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999502,Illumina MiSeq,not applicable,FigED10_c_K562_RNF2_1CG_PE3_rep1_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_c_K562_RNF2_1CG_PE3_rep1_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_c_K562_RNF2_1CG_PE3_rep1_L001_R1_001.fastq.gz,
SRR10286726,not applicable,AMPLICON,220,16250560,ATCC,PRJNA565979,SAMN13034913,Human,8985446,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999501,Illumina MiSeq,not applicable,FigED10_c_K562_RNF2_1CG_HDR_rep3_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_c_K562_RNF2_1CG_HDR_rep3_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_c_K562_RNF2_1CG_HDR_rep3_L001_R1_001.fastq.gz,
SRR10286727,not applicable,AMPLICON,220,18697112,ATCC,PRJNA565979,SAMN13034912,Human,10069392,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999500,Illumina MiSeq,not applicable,FigED10_c_K562_RNF2_1CG_HDR_rep2_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_c_K562_RNF2_1CG_HDR_rep2_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_c_K562_RNF2_1CG_HDR_rep2_L001_R1_001.fastq.gz,
SRR10286728,not applicable,AMPLICON,220,19201999,ATCC,PRJNA565979,SAMN13034911,Human,10293651,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999499,Illumina MiSeq,not applicable,FigED10_c_K562_RNF2_1CG_HDR_rep1_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_c_K562_RNF2_1CG_HDR_rep1_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_c_K562_RNF2_1CG_HDR_rep1_L001_R1_001.fastq.gz,
SRR10286729,not applicable,AMPLICON,221,21955392,ATCC,PRJNA565979,SAMN13034910,Human,11060037,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999498,Illumina MiSeq,not applicable,FigED10_c_K562_RNF2_1CA_PE3_rep3_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_c_K562_RNF2_1CA_PE3_rep3_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_c_K562_RNF2_1CA_PE3_rep3_L001_R1_001.fastq.gz,
SRR10286730,not applicable,AMPLICON,221,20748819,ATCC,PRJNA565979,SAMN13034909,Human,10258987,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999497,Illumina MiSeq,not applicable,FigED10_c_K562_RNF2_1CA_PE3_rep2_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_c_K562_RNF2_1CA_PE3_rep2_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_c_K562_RNF2_1CA_PE3_rep2_L001_R1_001.fastq.gz,
SRR10286731,not applicable,AMPLICON,279,17688819,ATCC,PRJNA565979,SAMN13034792,Human,10008762,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX6999496,Illumina MiSeq,not applicable,FigED10_a_K562_HEK3_2GC_PE3_rep2_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_a_K562_HEK3_2GC_PE3_rep2_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_a_K562_HEK3_2GC_PE3_rep2_L001_R1_001.fastq.gz,
SRR10286732,not applicable,AMPLICON,221,21511907,ATCC,PRJNA565979,SAMN13034908,Human,10603458,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999495,Illumina MiSeq,not applicable,FigED10_c_K562_RNF2_1CA_PE3_rep1_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_c_K562_RNF2_1CA_PE3_rep1_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_c_K562_RNF2_1CA_PE3_rep1_L001_R1_001.fastq.gz,
SRR10286733,not applicable,AMPLICON,219,23861997,ATCC,PRJNA565979,SAMN13034907,Human,13114992,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999494,Illumina MiSeq,not applicable,FigED10_c_K562_RNF2_1CA_HDR_rep3_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_c_K562_RNF2_1CA_HDR_rep3_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_c_K562_RNF2_1CA_HDR_rep3_L001_R1_001.fastq.gz,
SRR10286734,not applicable,AMPLICON,220,23248354,ATCC,PRJNA565979,SAMN13034906,Human,12402346,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6999493,Illumina MiSeq,not applicable,FigED10_c_K562_RNF2_1CA_HDR_rep2_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_c_K562_RNF2_1CA_HDR_rep2_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_c_K562_RNF2_1CA_HDR_rep2_L001_R1_001.fastq.gz,
SRR10286735,not applicable,AMPLICON,220,24793728,ATCC,PRJNA565979,SAMN13034905,Human,13047294,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX6999492,Illumina MiSeq,not applicable,FigED10_c_K562_RNF2_1CA_HDR_rep1_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_c_K562_RNF2_1CA_HDR_rep1_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_c_K562_RNF2_1CA_HDR_rep1_L001_R1_001.fastq.gz,
SRR10286736,not applicable,AMPLICON,249,28690638,ATCC,PRJNA565979,SAMN13034904,Human,14200490,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX6999491,Illumina MiSeq,not applicable,FigED10_c_K562_HEK3_NT_rep3_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_c_K562_HEK3_NT_rep3_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_c_K562_HEK3_NT_rep3_L001_R1_001.fastq.gz,
SRR10286737,not applicable,AMPLICON,249,41056700,ATCC,PRJNA565979,SAMN13034903,Human,20430679,K562,BROAD INSTITUTE OF MIT AND HARVARD,public,"fastq,sra","gs,s3","gs.US,s3.us-east-1",SRX6999490,Illumina MiSeq,not applicable,FigED10_c_K562_HEK3_NT_rep2_L001_R1_001.fastq.gz,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2019-10-23T00:00:00Z,FigED10_c_K562_HEK3_NT_rep2_L001_R1_001.fastq.gz,not applicable,SRP222069,not applicable,FigED10_c_K562_HEK3_NT_rep2_L001_R1_001.fastq.gz,
