Run,Age,Assay Type,AvgSpotLen,Bases,BIOMATERIAL_PROVIDER,BioProject,BioSample,BioSampleModel,Bytes,Cell_Line,Center Name,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,Instrument,Isolate,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,sex,SRA Study,tissue,treatment,BREED,Cell_type,Cultivar,dev_stage,Ecotype,strain
SRR17172713,not applicable,AMPLICON,281,39928805,ATCC,PRJNA770428,SAMN23797785,Human,20021461,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356271,Illumina MiSeq,not applicable,819,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10b_HEK293T_IDS_attBfwd_rep3.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10b_HEK293T_IDS_attBfwd_rep3.fastq.gz,,,,,,
SRR17172714,not applicable,AMPLICON,280,30176132,ATCC,PRJNA770428,SAMN23797784,Human,15224378,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356270,Illumina MiSeq,not applicable,818,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10b_HEK293T_IDS_attBfwd_rep2.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10b_HEK293T_IDS_attBfwd_rep2.fastq.gz,,,,,,
SRR17172715,not applicable,AMPLICON,284,39028820,ATCC,PRJNA770428,SAMN23797783,Human,19584801,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356269,Illumina MiSeq,not applicable,817,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10b_HEK293T_IDS_attBfwd_rep1.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10b_HEK293T_IDS_attBfwd_rep1.fastq.gz,,,,,,
SRR17172716,not applicable,AMPLICON,272,10086191,ATCC,PRJNA770428,SAMN23797782,Human,5061771,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356268,Illumina MiSeq,not applicable,816,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C7c_plus_D6b_rep3.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C7c_plus_D6b_rep3.fastq.gz,,,,,,
SRR17172717,not applicable,AMPLICON,271,12112900,ATCC,PRJNA770428,SAMN23797781,Human,6083561,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356267,Illumina MiSeq,not applicable,815,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C7c_plus_D6b_rep2.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C7c_plus_D6b_rep2.fastq.gz,,,,,,
SRR17172718,not applicable,AMPLICON,271,10495314,ATCC,PRJNA770428,SAMN23797780,Human,5285716,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356266,Illumina MiSeq,not applicable,814,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C7c_plus_D6b_rep1.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C7c_plus_D6b_rep1.fastq.gz,,,,,,
SRR17172719,not applicable,AMPLICON,253,9762290,ATCC,PRJNA770428,SAMN23797779,Human,5929064,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356265,Illumina MiSeq,not applicable,813,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C6c_plus_D5c_rep3.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C6c_plus_D5c_rep3.fastq.gz,,,,,,
SRR17172720,not applicable,AMPLICON,317,19639252,ATCC,PRJNA770428,SAMN23797563,Human,8168295,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356264,Illumina MiSeq,not applicable,597,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig5a_CCR5_B414_23_nickA2_rep1.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig5a_CCR5_B414_23_nickA2_rep1.fastq.gz,,,,,,
SRR17172721,not applicable,AMPLICON,250,11843336,ATCC,PRJNA770428,SAMN23797778,Human,6955518,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356263,Illumina MiSeq,not applicable,812,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C6c_plus_D5c_rep2.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C6c_plus_D5c_rep2.fastq.gz,,,,,,
SRR17172722,not applicable,AMPLICON,250,8618748,ATCC,PRJNA770428,SAMN23797777,Human,5662445,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356262,Illumina MiSeq,not applicable,811,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C6c_plus_D5c_rep1.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C6c_plus_D5c_rep1.fastq.gz,,,,,,
SRR17172723,not applicable,AMPLICON,272,10445126,ATCC,PRJNA770428,SAMN23797776,Human,5607177,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356261,Illumina MiSeq,not applicable,810,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C5c_plus_D4b_rep3.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C5c_plus_D4b_rep3.fastq.gz,,,,,,
SRR17172724,not applicable,AMPLICON,272,10465411,ATCC,PRJNA770428,SAMN23797775,Human,5604304,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356260,Illumina MiSeq,not applicable,809,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C5c_plus_D4b_rep2.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C5c_plus_D4b_rep2.fastq.gz,,,,,,
SRR17172725,not applicable,AMPLICON,272,7927851,ATCC,PRJNA770428,SAMN23797774,Human,4259972,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356259,Illumina MiSeq,not applicable,808,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C5c_plus_D4b_rep1.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C5c_plus_D4b_rep1.fastq.gz,,,,,,
SRR17172726,not applicable,AMPLICON,278,10121962,ATCC,PRJNA770428,SAMN23797773,Human,5424515,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356258,Illumina MiSeq,not applicable,807,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C5c_plus_D3b_rep3.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C5c_plus_D3b_rep3.fastq.gz,,,,,,
SRR17172727,not applicable,AMPLICON,278,8051434,ATCC,PRJNA770428,SAMN23797772,Human,4340863,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356257,Illumina MiSeq,not applicable,806,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C5c_plus_D3b_rep2.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C5c_plus_D3b_rep2.fastq.gz,,,,,,
SRR17172728,not applicable,AMPLICON,278,10261710,ATCC,PRJNA770428,SAMN23797771,Human,5534211,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356256,Illumina MiSeq,not applicable,805,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C5c_plus_D3b_rep1.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C5c_plus_D3b_rep1.fastq.gz,,,,,,
SRR17172729,not applicable,AMPLICON,251,9843920,ATCC,PRJNA770428,SAMN23797770,Human,5304284,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356255,Illumina MiSeq,not applicable,804,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C3b_plus_D4a_rep3.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C3b_plus_D4a_rep3.fastq.gz,,,,,,
SRR17172730,not applicable,AMPLICON,252,9549388,ATCC,PRJNA770428,SAMN23797769,Human,5155680,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356254,Illumina MiSeq,not applicable,803,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C3b_plus_D4a_rep2.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C3b_plus_D4a_rep2.fastq.gz,,,,,,
SRR17172731,not applicable,AMPLICON,317,15155016,ATCC,PRJNA770428,SAMN23797562,Human,6700107,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356253,Illumina MiSeq,not applicable,596,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig5a_CCR5_B414_23_nickA1_rep3.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig5a_CCR5_B414_23_nickA1_rep3.fastq.gz,,,,,,
SRR17172732,not applicable,AMPLICON,249,11172683,ATCC,PRJNA770428,SAMN23797768,Human,6029190,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356252,Illumina MiSeq,not applicable,802,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C3b_plus_D4a_rep1.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C3b_plus_D4a_rep1.fastq.gz,,,,,,
SRR17172733,not applicable,AMPLICON,271,6491294,ATCC,PRJNA770428,SAMN23797767,Human,4352234,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356251,Illumina MiSeq,not applicable,801,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C3b_plus_D2b_rep3.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C3b_plus_D2b_rep3.fastq.gz,,,,,,
SRR17172734,not applicable,AMPLICON,271,7938718,ATCC,PRJNA770428,SAMN23797766,Human,5109107,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356250,Illumina MiSeq,not applicable,800,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C3b_plus_D2b_rep2.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C3b_plus_D2b_rep2.fastq.gz,,,,,,
SRR17172735,not applicable,AMPLICON,270,8162577,ATCC,PRJNA770428,SAMN23797765,Human,4913730,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356249,Illumina MiSeq,not applicable,799,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C3b_plus_D2b_rep1.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C3b_plus_D2b_rep1.fastq.gz,,,,,,
SRR17172736,not applicable,AMPLICON,259,10905138,ATCC,PRJNA770428,SAMN23797764,Human,5778122,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356248,Illumina MiSeq,not applicable,798,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C2c_plus_D2a_rep3.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C2c_plus_D2a_rep3.fastq.gz,,,,,,
SRR17172737,not applicable,AMPLICON,259,9495948,ATCC,PRJNA770428,SAMN23797763,Human,5070994,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356247,Illumina MiSeq,not applicable,797,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C2c_plus_D2a_rep2.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C2c_plus_D2a_rep2.fastq.gz,,,,,,
SRR17172738,not applicable,AMPLICON,255,8823328,ATCC,PRJNA770428,SAMN23797762,Human,4689590,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356246,Illumina MiSeq,not applicable,796,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C2c_plus_D2a_rep1.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C2c_plus_D2a_rep1.fastq.gz,,,,,,
SRR17172739,not applicable,AMPLICON,213,8549784,ATCC,PRJNA770428,SAMN23797761,Human,4717125,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356245,Illumina MiSeq,not applicable,795,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C2b_plus_D4c_rep3.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C2b_plus_D4c_rep3.fastq.gz,,,,,,
SRR17172740,not applicable,AMPLICON,215,8260078,ATCC,PRJNA770428,SAMN23797760,Human,4562585,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356244,Illumina MiSeq,not applicable,794,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C2b_plus_D4c_rep2.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C2b_plus_D4c_rep2.fastq.gz,,,,,,
SRR17172741,not applicable,AMPLICON,206,9606897,ATCC,PRJNA770428,SAMN23797759,Human,5305034,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356243,Illumina MiSeq,not applicable,793,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C2b_plus_D4c_rep1.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C2b_plus_D4c_rep1.fastq.gz,,,,,,
SRR17172742,not applicable,AMPLICON,317,14751599,ATCC,PRJNA770428,SAMN23797561,Human,6289658,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356242,Illumina MiSeq,not applicable,595,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig5a_CCR5_B414_23_nickA1_rep2.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig5a_CCR5_B414_23_nickA1_rep2.fastq.gz,,,,,,
SRR17172743,not applicable,AMPLICON,271,8475200,ATCC,PRJNA770428,SAMN23797758,Human,4794709,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356241,Illumina MiSeq,not applicable,792,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C1c_plus_D1c_rep3.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C1c_plus_D1c_rep3.fastq.gz,,,,,,
SRR17172744,not applicable,AMPLICON,270,8843502,ATCC,PRJNA770428,SAMN23797757,Human,5014146,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356240,Illumina MiSeq,not applicable,791,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C1c_plus_D1c_rep2.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C1c_plus_D1c_rep2.fastq.gz,,,,,,
SRR17172745,not applicable,AMPLICON,269,8241425,ATCC,PRJNA770428,SAMN23797756,Human,4642893,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356239,Illumina MiSeq,not applicable,790,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig10a_C1c_plus_D1c_rep1.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig10a_C1c_plus_D1c_rep1.fastq.gz,,,,,,
SRR17172746,not applicable,AMPLICON,277,5646953,ATCC,PRJNA770428,SAMN23797755,Human,2523804,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356238,Illumina MiSeq,not applicable,789,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig9c_C2c_plus_D2c_attBrev_unmodifiExtended-DATA_rep6.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig9c_C2c_plus_D2c_attBrev_unmodifiExtended-DATA_rep6.fastq.gz,,,,,,
SRR17172747,not applicable,AMPLICON,277,3968131,ATCC,PRJNA770428,SAMN23797754,Human,1787394,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356237,Illumina MiSeq,not applicable,788,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig9c_C2c_plus_D2c_attBrev_unmodifiExtended-DATA_rep5.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig9c_C2c_plus_D2c_attBrev_unmodifiExtended-DATA_rep5.fastq.gz,,,,,,
SRR17172748,not applicable,AMPLICON,277,4202821,ATCC,PRJNA770428,SAMN23797753,Human,1876542,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356236,Illumina MiSeq,not applicable,787,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig9c_C2c_plus_D2c_attBrev_unmodifiExtended-DATA_rep4.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig9c_C2c_plus_D2c_attBrev_unmodifiExtended-DATA_rep4.fastq.gz,,,,,,
SRR17172749,not applicable,AMPLICON,280,13186068,ATCC,PRJNA770428,SAMN23797752,Human,6052972,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356235,Illumina MiSeq,not applicable,786,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig9c_C2c_plus_D2c_attBRev_unmodifiExtended-DATA_rep3.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig9c_C2c_plus_D2c_attBRev_unmodifiExtended-DATA_rep3.fastq.gz,,,,,,
SRR17172750,not applicable,AMPLICON,280,17391303,ATCC,PRJNA770428,SAMN23797751,Human,7934192,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356234,Illumina MiSeq,not applicable,785,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig9c_C2c_plus_D2c_attBRev_unmodifiExtended-DATA_rep2.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig9c_C2c_plus_D2c_attBRev_unmodifiExtended-DATA_rep2.fastq.gz,,,,,,
SRR17172751,not applicable,AMPLICON,279,17277877,ATCC,PRJNA770428,SAMN23797750,Human,7908573,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356233,Illumina MiSeq,not applicable,784,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig9c_C2c_plus_D2c_attBRev_unmodifiExtended-DATA_rep1.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig9c_C2c_plus_D2c_attBRev_unmodifiExtended-DATA_rep1.fastq.gz,,,,,,
SRR17172752,not applicable,AMPLICON,276,4281957,ATCC,PRJNA770428,SAMN23797749,Human,1923718,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356232,Illumina MiSeq,not applicable,783,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig9c_C2c_plus_D2c_attBrev_EvoPreQ1_rep6.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig9c_C2c_plus_D2c_attBrev_EvoPreQ1_rep6.fastq.gz,,,,,,
SRR17172753,not applicable,AMPLICON,317,26395137,ATCC,PRJNA770428,SAMN23797560,Human,11246247,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356231,Illumina MiSeq,not applicable,594,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig5a_CCR5_B414_23_nickA1_rep1.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig5a_CCR5_B414_23_nickA1_rep1.fastq.gz,,,,,,
SRR17172754,not applicable,AMPLICON,276,4200111,ATCC,PRJNA770428,SAMN23797748,Human,1874027,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356230,Illumina MiSeq,not applicable,782,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig9c_C2c_plus_D2c_attBrev_EvoPreQ1_rep5.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig9c_C2c_plus_D2c_attBrev_EvoPreQ1_rep5.fastq.gz,,,,,,
SRR17172755,not applicable,AMPLICON,277,4419136,ATCC,PRJNA770428,SAMN23797747,Human,1970107,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356229,Illumina MiSeq,not applicable,781,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig9c_C2c_plus_D2c_attBrev_EvoPreQ1_rep4.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig9c_C2c_plus_D2c_attBrev_EvoPreQ1_rep4.fastq.gz,,,,,,
SRR17172756,not applicable,AMPLICON,279,18600031,ATCC,PRJNA770428,SAMN23797746,Human,8517881,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356228,Illumina MiSeq,not applicable,780,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig9c_C2c_plus_D2c_attBRev_EvoPreQ1_rep3.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig9c_C2c_plus_D2c_attBRev_EvoPreQ1_rep3.fastq.gz,,,,,,
SRR17172757,not applicable,AMPLICON,279,18222935,ATCC,PRJNA770428,SAMN23797745,Human,8334258,HEK293T,BROAD INSTITUTE OF HARVARD AND MIT,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX13356227,Illumina MiSeq,not applicable,779,SINGLE,PCR,GENOMIC,Homo sapiens,ILLUMINA,2021-12-08T00:00:00Z,Extended-DATA_Fig9c_C2c_plus_D2c_attBRev_EvoPreQ1_rep2.fastq.gz,not applicable,SRP340874,Kidney,Extended-DATA_Fig9c_C2c_plus_D2c_attBRev_EvoPreQ1_rep2.fastq.gz,,,,,,
